time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1672815600,1252.52,1247.49,1249.84,24920.3,31160526.9,1251.65,direct,
1672819200,1259.05,1248.37,1251.65,38588.88,48336971.04,1250.53,direct,
1672822800,1251.32,1249.08,1250.53,13068.6,16340180.35,1249.24,direct,
1672826400,1249.7,1248.37,1249.24,8481.71,10594704.92,1249.49,direct,
1672830000,1252.5,1249.12,1249.49,14298.26,17882432.45,1251.27,direct,
1672833600,1255.55,1250.47,1251.27,24631.34,30855905.07,1250.75,direct,
1672837200,1253.55,1250.58,1250.75,10633.73,13317256.79,1253.28,direct,
1672840800,1254.41,1249.43,1253.28,31687.43,39659478.84,1250.2,direct,
1672844400,1256.54,1244.73,1250.2,43264.01,54074112.2,1255.4,direct,
1672848000,1256.93,1251.3,1255.4,27197.3,34098037.48,1253.74,direct,
1672851600,1267.02,1252.53,1253.74,40325.49,50868414.69,1260.24,direct,
1672855200,1266.71,1257.85,1260.24,38288.73,48340321.49,1262.64,direct,
1672858800,1264.19,1251.4,1262.64,52673.3,66167296.21,1253.66,direct,
1672862400,1254.14,1247.59,1253.66,36249.84,45333202.78,1250.78,direct,
1672866000,1253.11,1250.25,1250.78,14956.83,18728601.38,1252.4,direct,
1672869600,1256.49,1251.91,1252.4,12284.54,15403420.73,1253.05,direct,
1672873200,1256.76,1252.71,1253.05,25005.73,31399782.56,1256.42,direct,
1672876800,1259.03,1253.25,1256.42,21320.81,26782158.32,1253.72,direct,
1672880400,1256.15,1252.47,1253.72,14124.81,17717481.36,1254.28,direct,
1672884000,1254.31,1252.36,1254.28,12283.13,15394353.36,1253.61,direct,
1672887600,1253.68,1251.74,1253.61,12946.86,16216430.86,1252.63,direct,
1672891200,1253.98,1252.25,1252.63,11265.32,14117136.31,1253.18,direct,
1672894800,1254.42,1252.42,1253.18,8507.38,10662100.1,1252.89,direct,
1672898400,1253.39,1249.23,1252.89,13206.81,16526547.63,1250.93,direct,
1672902000,1250.98,1247.63,1250.93,11136.35,13915134.71,1250.46,direct,
1672905600,1251.21,1247.94,1250.46,10688.27,13358792.99,1250.4,direct,
1672909200,1250.4,1245.63,1250.4,15894.34,19833936.97,1248.24,direct,
1672912800,1252.11,1247.96,1248.24,10822.73,13533505.08,1250.99,direct,
1672916400,1255.2,1250.51,1250.99,11934.96,14948774.48,1255.04,direct,
1672920000,1255.24,1251.61,1255.04,12547.96,15721457.7,1252.58,direct,
1672923600,1253.29,1247.15,1252.58,25413.62,31784678.51,1247.18,direct,
1672927200,1250.0,1242.51,1247.18,48212.92,60074181.33,1247.71,direct,
1672930800,1252.44,1247.44,1247.71,30145.35,37681254.29,1249.01,direct,
1672934400,1249.86,1246.96,1249.01,16608.08,20731085.33,1248.06,direct,
1672938000,1249.54,1246.62,1248.06,12777.42,15946741.16,1246.96,direct,
1672941600,1251.2,1246.53,1246.96,15585.68,19475154.67,1250.88,direct,
1672945200,1254.31,1250.57,1250.88,20158.79,25241298.71,1253.23,direct,
1672948800,1253.7,1251.85,1253.23,13225.77,16570947.94,1253.58,direct,
1672952400,1253.78,1250.93,1253.58,15213.0,19048778.21,1251.85,direct,
1672956000,1252.4,1250.1,1251.85,6636.77,8304083.06,1250.38,direct,
1672959600,1252.48,1248.46,1250.38,24805.35,31012784.81,1250.73,direct,
1672963200,1256.52,1249.75,1250.73,18958.13,23761515.53,1255.0,direct,
1672966800,1255.18,1250.83,1255.0,10562.17,13242165.93,1251.0,direct,
1672970400,1251.78,1247.96,1251.0,19361.72,24202784.67,1251.64,direct,
1672974000,1252.88,1250.33,1251.64,11440.3,14320138.72,1251.03,direct,
1672977600,1251.82,1248.41,1251.03,14423.78,18030994.62,1250.41,direct,
1672981200,1250.61,1247.24,1250.41,13166.06,16443347.78,1248.95,direct,
1672984800,1248.95,1245.74,1248.95,13443.38,16769790.28,1247.29,direct,
1672988400,1247.6,1245.88,1247.29,9233.35,11512288.81,1247.32,direct,
1672992000,1249.6,1247.15,1247.32,7967.54,9946128.23,1248.76,direct,
1672995600,1248.82,1245.88,1248.76,13963.86,17415134.96,1247.91,direct,
1672999200,1248.04,1244.56,1247.91,13352.65,16648877.25,1244.94,direct,
1673002800,1246.09,1240.32,1244.94,27604.26,34302678.05,1243.02,direct,
1673006400,1244.43,1241.27,1243.02,13992.83,17388126.49,1243.53,direct,
1673010000,1251.63,1236.5,1243.53,52883.24,65841237.23,1250.25,direct,
1673013600,1252.19,1245.74,1250.25,38970.11,48677915.53,1247.65,direct,
1673017200,1263.38,1247.65,1247.65,54705.82,68723558.5,1262.3,direct,
1673020800,1266.62,1259.63,1262.3,37034.69,46746293.62,1263.99,direct,
1673024400,1268.33,1262.12,1263.99,23159.45,29276713.65,1263.01,direct,
1673028000,1268.64,1262.94,1263.01,22795.92,28877354.68,1266.09,direct,
1673031600,1275.0,1264.64,1266.09,41871.62,53197208.1,1272.24,direct,
1673035200,1275.0,1265.29,1272.24,32765.87,41606386.04,1265.47,direct,
1673038800,1267.44,1264.75,1265.47,14833.39,18783012.05,1265.7,direct,
1673042400,1269.82,1265.48,1265.7,9946.69,12604981.87,1269.01,direct,
1673046000,1270.72,1267.83,1269.01,15031.63,19079984.75,1268.71,direct,
1673049600,1270.23,1265.92,1268.71,10828.33,13728396.75,1270.16,direct,
1673053200,1270.34,1268.08,1270.16,7125.21,9042244.91,1268.25,direct,
1673056800,1268.66,1265.66,1268.25,4991.15,6323794.35,1266.13,direct,
1673060400,1266.52,1264.87,1266.13,4150.76,5254108.22,1265.98,direct,
1673064000,1266.07,1263.72,1265.98,4956.55,6268244.26,1264.13,direct,
1673067600,1264.27,1263.41,1264.13,4599.36,5812889.0,1263.97,direct,
1673071200,1264.39,1262.38,1263.97,6945.75,8774400.77,1264.32,direct,
1673074800,1266.44,1264.23,1264.32,4101.09,5190351.96,1265.8,direct,
1673078400,1266.48,1263.84,1265.8,11747.81,14863044.7,1264.38,direct,
1673082000,1265.6,1263.35,1264.38,7775.0,9829996.34,1264.64,direct,
1673085600,1264.96,1263.48,1264.64,7076.46,8946548.4,1263.66,direct,
1673089200,1263.72,1262.52,1263.66,5075.42,6411393.82,1263.29,direct,
1673092800,1263.29,1261.21,1263.29,8249.45,10412646.95,1263.09,direct,
1673096400,1264.65,1262.12,1263.09,5979.91,7557139.01,1262.64,direct,
1673100000,1265.28,1261.45,1262.64,10242.5,12939263.5,1264.98,direct,
1673103600,1265.14,1263.7,1264.98,4476.48,5660408.98,1264.72,direct,
1673107200,1264.72,1261.76,1264.72,6526.44,8242523.35,1262.36,direct,
1673110800,1263.1,1261.68,1262.36,5194.38,6556955.2,1262.19,direct,
1673114400,1264.36,1262.05,1262.19,5700.24,7201548.62,1263.89,direct,
1673118000,1265.7,1263.65,1263.89,8378.41,10596937.63,1265.1,direct,
1673121600,1265.5,1262.79,1265.1,10001.14,12641452.63,1264.16,direct,
1673125200,1266.14,1262.67,1264.16,12757.64,16127832.77,1264.09,direct,
1673128800,1264.69,1261.82,1264.09,14648.62,18502720.22,1262.8,direct,
1673132400,1264.2,1261.6,1262.8,11738.77,14826731.79,1263.86,direct,
1673136000,1264.49,1258.59,1263.86,15804.65,19930986.35,1261.07,direct,
1673139600,1262.12,1259.48,1261.07,13002.9,16394283.18,1261.93,direct,
1673143200,1262.47,1259.48,1261.93,8732.26,11011810.76,1261.65,direct,
1673146800,1262.8,1260.47,1261.65,7456.11,9406081.75,1262.69,direct,
1673150400,1263.1,1262.22,1262.69,3679.36,4645606.82,1262.28,direct,
1673154000,1263.6,1262.21,1262.28,3258.0,4114348.1,1263.59,direct,
1673157600,1264.08,1262.54,1263.59,6190.26,7818916.87,1264.04,direct,
1673161200,1264.34,1262.44,1264.04,4669.83,5899895.53,1263.54,direct,
1673164800,1263.79,1262.3,1263.54,5361.38,6771507.27,1263.13,direct,
1673168400,1265.82,1262.25,1263.13,9924.74,12543310.19,1262.98,direct,
1673172000,1264.14,1261.91,1262.98,5191.36,6555739.42,1263.0,direct,
1673175600,1263.24,1261.53,1263.0,5520.55,6969752.99,1261.68,direct,
1673179200,1262.31,1261.26,1261.68,2780.79,3508662.49,1262.12,direct,
1673182800,1263.35,1262.02,1262.12,2705.43,3416388.03,1263.06,direct,
1673186400,1266.02,1262.95,1263.06,6848.08,8658269.11,1265.93,direct,
1673190000,1274.82,1264.41,1265.93,27809.34,35313912.05,1273.89,direct,
1673193600,1277.95,1262.03,1273.89,35555.61,45121014.76,1264.08,direct,
1673197200,1267.59,1263.17,1264.08,14776.61,18698583.57,1264.36,direct,
1673200800,1265.68,1263.33,1264.36,7226.96,9139843.96,1265.29,direct,
1673204400,1266.38,1264.79,1265.29,5026.51,6360690.5,1265.24,direct,
1673208000,1271.48,1264.09,1265.24,22010.97,27928034.43,1270.56,direct,
1673211600,1272.76,1269.3,1270.56,16642.09,21151808.26,1269.71,direct,
1673215200,1271.32,1268.55,1269.71,12179.43,15467428.01,1269.47,direct,
1673218800,1292.01,1269.42,1269.47,66574.79,85414962.61,1288.62,direct,
1673222400,1293.97,1285.01,1288.62,43280.84,55792603.76,1293.94,direct,
1673226000,1296.62,1288.39,1293.94,38001.41,49153672.51,1293.35,direct,
1673229600,1310.3,1290.92,1293.35,67642.11,88058081.52,1305.22,direct,
1673233200,1312.16,1303.61,1305.22,31171.97,40770335.81,1309.37,direct,
1673236800,1313.14,1307.87,1309.37,30792.85,40365008.04,1310.14,direct,
1673240400,1312.24,1307.45,1310.14,16898.1,22142388.44,1307.59,direct,
1673244000,1310.93,1307.11,1307.59,15421.34,20183428.85,1308.48,direct,
1673247600,1312.69,1307.28,1308.48,19375.19,25385950.95,1311.44,direct,
1673251200,1315.52,1307.82,1311.44,30490.56,39973482.29,1309.96,direct,
1673254800,1321.53,1309.23,1309.96,39739.25,52303481.25,1316.69,direct,
1673258400,1326.46,1316.23,1316.69,25374.77,33543090.48,1322.26,direct,
1673262000,1323.73,1317.38,1322.26,27014.93,35684756.67,1317.97,direct,
1673265600,1322.14,1316.07,1317.97,23503.79,31004708.9,1319.65,direct,
1673269200,1325.21,1316.65,1319.65,25692.58,33939652.48,1319.56,direct,
1673272800,1328.7,1316.37,1319.56,40745.45,53913733.74,1325.93,direct,
1673276400,1340.5,1322.96,1325.93,49029.88,65261022.18,1335.38,direct,
1673280000,1343.85,1335.36,1335.38,48142.45,64507189.49,1337.4,direct,
1673283600,1344.07,1336.3,1337.4,32419.74,43448497.11,1341.32,direct,
1673287200,1344.17,1332.6,1341.32,39123.78,52369424.03,1334.61,direct,
1673290800,1335.38,1330.24,1334.61,22602.78,30121476.2,1330.29,direct,
1673294400,1331.44,1316.73,1330.29,49377.26,65341535.33,1320.74,direct,
1673298000,1324.84,1316.33,1320.74,25003.55,33018371.47,1317.84,direct,
1673301600,1323.89,1317.62,1317.84,13588.98,17954266.97,1321.03,direct,
1673305200,1322.7,1315.27,1321.03,21260.13,28054136.38,1320.11,direct,
1673308800,1327.1,1320.0,1320.11,17730.39,23468373.61,1327.09,direct,
1673312400,1328.76,1322.58,1327.09,25119.36,33296832.17,1324.48,direct,
1673316000,1328.17,1316.81,1324.48,23299.79,30808821.42,1320.93,direct,
1673319600,1324.79,1319.34,1320.93,11284.73,14916758.83,1324.63,direct,
1673323200,1327.89,1322.67,1324.63,15628.44,20703927.76,1327.48,direct,
1673326800,1328.18,1323.63,1327.48,15673.11,20777913.46,1326.96,direct,
1673330400,1327.26,1322.66,1326.96,11672.76,15460585.69,1324.92,direct,
1673334000,1325.22,1322.26,1324.92,7980.69,10564549.64,1323.11,direct,
1673337600,1330.57,1321.48,1323.11,22483.87,29830143.73,1328.32,direct,
1673341200,1331.4,1326.7,1328.32,14278.25,18976142.78,1329.64,direct,
1673344800,1334.3,1328.6,1329.64,12318.29,16404637.36,1333.39,direct,
1673348400,1333.71,1328.49,1333.39,17663.94,23513423.73,1329.31,direct,
1673352000,1330.24,1325.11,1329.31,18751.45,24897025.45,1325.54,direct,
1673355600,1329.05,1323.08,1325.54,20566.48,27283937.94,1328.09,direct,
1673359200,1336.35,1324.88,1328.09,44144.04,58800300.43,1331.87,direct,
1673362800,1340.61,1328.6,1331.87,40921.18,54604389.39,1333.48,direct,
1673366400,1334.59,1328.15,1333.48,29806.19,39683931.0,1330.32,direct,
1673370000,1332.39,1329.22,1330.32,18816.92,25043084.05,1332.04,direct,
1673373600,1341.9,1331.46,1332.04,28749.73,38437584.14,1340.91,direct,
1673377200,1344.17,1338.34,1340.91,25728.85,34480155.23,1339.24,direct,
1673380800,1346.45,1335.7,1339.24,29269.95,39251136.98,1341.88,direct,
1673384400,1343.07,1338.69,1341.88,20041.51,26866089.6,1338.99,direct,
1673388000,1339.52,1335.92,1338.99,19124.74,25585717.38,1335.92,direct,
1673391600,1338.2,1334.14,1335.92,21599.3,28853293.65,1335.42,direct,
1673395200,1340.42,1334.49,1335.42,18432.83,24639469.86,1337.94,direct,
1673398800,1341.81,1335.3,1337.94,17915.37,23974556.39,1338.17,direct,
1673402400,1338.48,1330.56,1338.17,20870.55,27838079.74,1330.86,direct,
1673406000,1332.08,1327.67,1330.86,18256.19,24288576.05,1331.07,direct,
1673409600,1332.53,1329.21,1331.07,12766.15,16988861.35,1330.93,direct,
1673413200,1334.28,1330.21,1330.93,13299.75,17720946.0,1330.78,direct,
1673416800,1334.01,1328.08,1330.78,16771.07,22334537.61,1333.68,direct,
1673420400,1335.75,1332.93,1333.68,11765.93,15700372.34,1335.43,direct,
1673424000,1335.92,1331.53,1335.43,13804.91,18403910.29,1334.39,direct,
1673427600,1337.47,1334.25,1334.39,10353.23,13826904.2,1335.01,direct,
1673431200,1338.18,1334.27,1335.01,17489.46,23376992.9,1335.91,direct,
1673434800,1337.51,1333.95,1335.91,10879.03,14530538.59,1336.47,direct,
1673438400,1336.48,1331.99,1336.47,12311.52,16420052.13,1332.47,direct,
1673442000,1335.41,1329.86,1332.47,16164.51,21538139.86,1332.92,direct,
1673445600,1334.46,1328.86,1332.92,21996.82,29300153.39,1332.52,direct,
1673449200,1334.93,1321.62,1332.52,35148.71,46633899.53,1323.11,direct,
1673452800,1327.37,1320.84,1323.11,23880.86,31637065.17,1324.99,direct,
1673456400,1329.21,1324.52,1324.99,13894.08,18443540.21,1327.65,direct,
1673460000,1343.67,1327.57,1327.65,45765.72,61251821.37,1337.56,direct,
1673463600,1344.34,1335.32,1337.56,29190.38,39142379.14,1342.9,direct,
1673467200,1344.9,1340.44,1342.9,24734.86,33197402.84,1341.78,direct,
1673470800,1344.34,1339.55,1341.78,19662.81,26384184.78,1342.54,direct,
1673474400,1356.16,1341.0,1342.54,43063.72,58101800.05,1350.55,direct,
1673478000,1393.42,1349.61,1350.55,90345.73,124533874.34,1388.95,direct,
1673481600,1416.06,1385.72,1388.95,64990.08,90800494.06,1412.58,direct,
1673485200,1414.44,1397.64,1412.58,44611.16,62639964.88,1401.68,direct,
1673488800,1407.22,1397.35,1401.68,25917.42,36358394.14,1399.01,direct,
1673492400,1403.15,1398.87,1399.01,14968.48,20979265.52,1400.95,direct,
1673496000,1404.66,1400.38,1400.95,12949.54,18156740.75,1403.57,direct,
1673499600,1405.01,1394.24,1403.57,16266.11,22762560.91,1395.01,direct,
1673503200,1401.48,1394.86,1395.01,16185.62,22644675.45,1399.01,direct,
1673506800,1402.5,1397.44,1399.01,15321.53,21446956.87,1398.25,direct,
1673510400,1400.47,1395.07,1398.25,30672.67,42867653.33,1400.45,direct,
1673514000,1402.71,1399.26,1400.45,20451.69,28640709.64,1399.73,direct,
1673517600,1401.93,1396.82,1399.73,18459.26,25830657.23,1399.61,direct,
1673521200,1399.68,1395.34,1399.61,15599.44,21802460.63,1397.77,direct,
1673524800,1399.74,1392.0,1397.77,30226.34,42177275.29,1399.34,direct,
1673528400,1407.64,1367.5,1399.34,101499.29,141436942.33,1406.67,direct,
1673532000,1407.74,1373.47,1406.67,70713.08,98227288.11,1380.98,direct,
1673535600,1388.53,1379.79,1380.98,49015.2,67855115.23,1386.37,direct,
1673539200,1388.54,1383.27,1386.37,22909.46,31748449.95,1386.52,direct,
1673542800,1430.43,1384.97,1386.52,78452.62,110662250.54,1428.36,direct,
1673546400,1431.62,1412.22,1428.36,48614.83,69145660.59,1421.31,direct,
1673550000,1436.09,1418.26,1421.31,38100.97,54359479.76,1425.98,direct,
1673553600,1434.79,1423.8,1425.98,29958.65,42814514.99,1434.14,direct,
1673557200,1436.9,1423.26,1434.14,26526.65,37863184.3,1426.41,direct,
1673560800,1427.11,1417.65,1426.41,24541.67,34884952.7,1422.63,direct,
1673564400,1422.73,1414.51,1422.63,19254.77,27310439.83,1416.05,direct,
1673568000,1417.85,1403.13,1416.05,29187.45,41175302.26,1406.17,direct,
1673571600,1408.8,1401.0,1406.17,14208.25,19966278.22,1406.88,direct,
1673575200,1409.65,1405.49,1406.88,11200.28,15763334.09,1409.29,direct,
1673578800,1415.07,1408.49,1409.29,15466.69,21829636.99,1414.9,direct,
1673582400,1415.56,1410.74,1414.9,12352.71,17454513.84,1411.23,direct,
1673586000,1413.39,1406.18,1411.23,10894.06,15359165.58,1406.55,direct,
1673589600,1411.7,1405.76,1406.55,9466.33,13334622.95,1411.05,direct,
1673593200,1411.37,1405.29,1411.05,14216.29,20015249.29,1408.11,direct,
1673596800,1409.9,1406.87,1408.11,11556.69,16276393.02,1408.68,direct,
1673600400,1412.58,1408.41,1408.68,22385.08,31576217.14,1410.18,direct,
1673604000,1418.21,1404.27,1410.18,31270.79,44145300.51,1416.48,direct,
1673607600,1416.78,1407.6,1416.48,19212.91,27130614.66,1409.58,direct,
1673611200,1410.28,1401.93,1409.58,20072.9,28244983.94,1406.49,direct,
1673614800,1407.55,1403.67,1406.49,19788.57,27814448.82,1404.65,direct,
1673618400,1415.6,1402.9,1404.65,25453.99,35878399.23,1410.01,direct,
1673622000,1423.98,1408.74,1410.01,48612.12,68910545.36,1422.1,direct,
1673625600,1422.65,1407.36,1422.1,27364.53,38666684.27,1411.31,direct,
1673629200,1424.41,1410.52,1411.31,31723.25,44959012.67,1417.16,direct,
1673632800,1424.68,1416.03,1417.16,26282.7,37314902.02,1416.23,direct,
1673636400,1420.63,1414.95,1416.23,22879.14,32430159.12,1419.8,direct,
1673640000,1430.79,1417.57,1419.8,31528.64,44872691.38,1426.91,direct,
1673643600,1461.52,1421.18,1426.91,65488.61,94488533.81,1455.0,direct,
1673647200,1464.27,1448.37,1455.0,40818.99,59525560.72,1453.54,direct,
1673650800,1456.73,1442.85,1453.54,20884.29,30285782.53,1451.18,direct,
1673654400,1600.82,1449.52,1451.18,108210.37,163401263.01,1541.27,direct,
1673658000,1561.66,1537.98,1541.27,66527.49,103061549.46,1552.25,direct,
1673661600,1560.85,1550.16,1552.25,41350.11,64359393.39,1557.96,direct,
1673665200,1559.58,1547.22,1557.96,32158.67,49974843.45,1555.84,direct,
1673668800,1557.24,1551.33,1555.84,15985.47,24840599.28,1553.2,direct,
1673672400,1554.12,1541.65,1553.2,26247.41,40599171.03,1546.46,direct,
1673676000,1556.64,1546.44,1546.46,11635.72,18052697.25,1556.64,direct,
1673679600,1557.48,1549.75,1556.64,12136.13,18858088.06,1553.53,direct,
1673683200,1564.61,1552.49,1553.53,16641.93,25959034.98,1562.77,direct,
1673686800,1563.69,1512.08,1562.77,41721.38,63802739.84,1522.5,direct,
1673690400,1523.4,1505.85,1522.5,20196.11,30630387.92,1522.43,direct,
1673694000,1535.22,1521.98,1522.43,18031.23,27583577.74,1530.38,direct,
1673697600,1544.43,1521.4,1530.38,21024.24,32270545.07,1538.91,direct,
1673701200,1540.35,1530.07,1538.91,15101.31,23165148.67,1533.36,direct,
1673704800,1544.63,1510.13,1533.36,34167.86,52184870.27,1522.55,direct,
1673708400,1528.02,1517.13,1522.55,25854.79,39378418.64,1525.26,direct,
1673712000,1532.44,1523.39,1525.26,19754.52,30170342.89,1528.59,direct,
1673715600,1536.29,1526.98,1528.59,18398.65,28177279.52,1529.46,direct,
1673719200,1534.93,1525.53,1529.46,16636.23,25453814.66,1533.12,direct,
1673722800,1537.47,1527.38,1533.12,15617.24,23934477.09,1530.03,direct,
1673726400,1536.95,1527.21,1530.03,14099.02,21606929.47,1535.06,direct,
1673730000,1540.81,1531.79,1535.06,18205.56,27968959.55,1538.6,direct,
1673733600,1558.38,1537.97,1538.6,18818.67,29106644.95,1550.97,direct,
1673737200,1554.48,1545.65,1550.97,23347.25,36206782.65,1550.07,direct,
1673740800,1552.12,1518.23,1550.07,38149.64,58484776.67,1528.35,direct,
1673744400,1530.18,1519.91,1528.35,23674.37,36100787.12,1528.72,direct,
1673748000,1531.31,1520.33,1528.72,14414.61,21993013.16,1522.14,direct,
1673751600,1526.47,1516.95,1522.14,19055.75,29005496.54,1525.47,direct,
