time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1672956000,16851.58,16830.49,16844.01,599.39,10094817.87,16833.03,direct,
1672959600,16841.37,16817.36,16833.03,1246.65,20977561.64,16825.87,direct,
1672963200,16862.16,16822.18,16825.87,1181.28,19895876.29,16852.87,direct,
1672966800,16856.77,16819.47,16852.87,802.94,13522223.34,16822.25,direct,
1672970400,16831.75,16799.88,16822.25,1081.37,18185593.57,16831.21,direct,
1672974000,16836.61,16822.26,16831.21,623.51,10494427.07,16829.88,direct,
1672977600,16831.7,16803.27,16829.88,933.08,15689961.2,16816.97,direct,
1672981200,16818.27,16793.1,16816.97,1021.86,17170227.63,16804.62,direct,
1672984800,16808.84,16779.53,16804.62,1081.97,18169687.22,16782.03,direct,
1672988400,16794.32,16776.75,16782.03,988.02,16584088.19,16785.67,direct,
1672992000,16803.89,16784.18,16785.67,560.13,9408488.02,16795.19,direct,
1672995600,16795.67,16757.7,16795.19,1423.12,23868136.97,16782.31,direct,
1672999200,16794.04,16761.48,16782.31,782.97,13138652.86,16764.7,direct,
1673002800,16765.97,16723.46,16764.7,2445.3,40924583.62,16733.21,direct,
1673006400,16739.19,16713.61,16733.21,1451.5,24276465.05,16724.27,direct,
1673010000,16794.36,16687.42,16724.27,5856.16,98065445.75,16767.9,direct,
1673013600,16780.32,16717.82,16767.9,4433.68,74252577.17,16740.91,direct,
1673017200,16836.49,16740.91,16740.91,4750.48,79778366.9,16833.89,direct,
1673020800,16842.47,16801.4,16833.89,2133.3,35878051.49,16823.19,direct,
1673024400,16832.95,16807.26,16823.19,1422.46,23922661.58,16813.59,direct,
1673028000,16852.87,16813.08,16813.59,2022.05,34054236.86,16842.94,direct,
1673031600,16952.9,16839.85,16842.94,4297.3,72647004.12,16930.92,direct,
1673035200,17013.77,16887.14,16930.92,7871.47,133520180.32,16891.28,direct,
1673038800,16940.32,16885.5,16891.28,2045.89,34610002.48,16924.88,direct,
1673042400,16960.12,16924.21,16924.88,1474.26,24983176.25,16952.08,direct,
1673046000,16973.42,16941.83,16952.08,1804.58,30602017.57,16946.16,direct,
1673049600,16969.94,16930.61,16946.16,1044.77,17706175.25,16969.84,direct,
1673053200,16972.62,16942.85,16969.84,755.6,12812042.64,16946.14,direct,
1673056800,16949.69,16933.44,16946.14,483.71,8195237.28,16937.91,direct,
1673060400,16950.43,16933.72,16937.91,443.83,7520211.29,16946.29,direct,
1673064000,16947.15,16932.59,16946.29,358.58,6074603.16,16933.6,direct,
1673067600,16936.0,16929.4,16933.6,256.09,4336607.57,16930.24,direct,
1673071200,16931.48,16918.9,16930.24,406.71,6883718.56,16928.95,direct,
1673074800,16942.42,16928.13,16928.95,324.89,5502878.89,16941.38,direct,
1673078400,16947.57,16925.29,16941.38,569.68,9648340.35,16926.75,direct,
1673082000,16927.04,16918.16,16926.75,383.0,6481526.02,16925.05,direct,
1673085600,16925.2,16911.49,16925.05,401.97,6799671.31,16918.38,direct,
1673089200,16918.46,16906.63,16918.38,381.37,6450202.06,16914.48,direct,
1673092800,16914.82,16905.39,16914.48,314.93,5325674.87,16913.69,direct,
1673096400,16929.14,16910.9,16913.69,681.03,11524350.65,16914.03,direct,
1673100000,16940.2,16906.38,16914.03,761.77,12891130.33,16933.2,direct,
1673103600,16941.41,16931.26,16933.2,449.94,7620745.03,16936.69,direct,
1673107200,16936.69,16914.76,16936.69,573.5,9706090.7,16920.06,direct,
1673110800,16930.35,16917.37,16920.06,327.23,5538273.9,16927.45,direct,
1673114400,16937.1,16927.0,16927.45,311.37,5272301.94,16936.66,direct,
1673118000,16941.56,16934.05,16936.66,378.59,6412398.49,16939.93,direct,
1673121600,16945.43,16934.79,16939.93,550.78,9329699.91,16942.87,direct,
1673125200,16944.85,16934.98,16942.87,520.27,8813170.9,16936.1,direct,
1673128800,16938.23,16928.85,16936.1,446.75,7565149.94,16934.59,direct,
1673132400,16944.94,16928.92,16934.59,502.09,8505226.5,16942.73,direct,
1673136000,16951.4,16913.28,16942.73,1006.87,17044835.98,16924.59,direct,
1673139600,16933.54,16916.27,16924.59,617.82,10456574.31,16928.41,direct,
1673143200,16931.29,16918.55,16928.41,317.31,5370366.23,16930.18,direct,
1673146800,16941.62,16927.28,16930.18,609.41,10320242.84,16941.57,direct,
1673150400,16941.99,16935.68,16941.57,321.89,5451929.02,16936.4,direct,
1673154000,16942.28,16935.83,16936.4,267.17,4525648.65,16941.99,direct,
1673157600,16947.33,16934.56,16941.99,506.93,8590090.26,16946.85,direct,
1673161200,16952.33,16943.25,16946.85,442.28,7495500.93,16951.85,direct,
1673164800,16953.44,16942.33,16951.85,320.77,5436155.28,16945.63,direct,
1673168400,16961.44,16926.1,16945.63,857.24,14526124.84,16933.1,direct,
1673172000,16938.9,16932.56,16933.1,156.4,2648548.66,16936.24,direct,
1673175600,16939.99,16927.65,16936.24,460.71,7802090.1,16927.65,direct,
1673179200,16930.37,16922.71,16927.65,345.46,5847404.49,16923.63,direct,
1673182800,16933.77,16921.38,16923.63,301.03,5096298.69,16930.46,direct,
1673186400,16950.68,16930.16,16930.46,510.34,8644839.77,16949.72,direct,
1673190000,17006.09,16938.93,16949.72,1907.49,32382893.16,16995.17,direct,
1673193600,17011.62,16920.87,16995.17,2520.62,42740663.53,16936.69,direct,
1673197200,16948.44,16922.41,16936.69,942.38,15958123.09,16927.27,direct,
1673200800,16933.8,16920.4,16927.27,404.18,6841391.62,16927.94,direct,
1673204400,16937.02,16924.16,16927.94,350.49,5933585.96,16928.89,direct,
1673208000,16977.2,16925.04,16928.89,1204.04,20413567.49,16965.53,direct,
1673211600,16980.47,16950.45,16965.53,882.92,14980438.14,16954.81,direct,
1673215200,16972.95,16952.31,16954.81,692.51,11747892.46,16963.03,direct,
1673218800,17132.21,16963.03,16963.03,5213.34,88894705.35,17115.81,direct,
1673222400,17177.36,17103.2,17115.81,5940.14,101806495.33,17173.25,direct,
1673226000,17199.27,17142.3,17173.25,3285.66,56425843.31,17172.57,direct,
1673229600,17237.71,17159.11,17172.57,4592.09,79002249.28,17184.95,direct,
1673233200,17208.42,17176.27,17184.95,1559.64,26812475.72,17193.04,direct,
1673236800,17239.09,17191.74,17193.04,2490.21,42876810.74,17221.89,direct,
1673240400,17245.41,17200.33,17221.89,1934.25,33315089.68,17201.54,direct,
1673244000,17209.48,17179.81,17201.54,1420.11,24424002.44,17186.61,direct,
1673247600,17208.79,17182.91,17186.61,1526.72,26252562.96,17196.86,direct,
1673251200,17225.11,17183.71,17196.86,2405.49,41384358.88,17190.34,direct,
1673254800,17255.77,17188.02,17190.34,3079.4,53068083.38,17235.75,direct,
1673258400,17274.68,17234.64,17235.75,2512.03,43352997.88,17260.11,direct,
1673262000,17273.59,17236.35,17260.11,1514.09,26129909.68,17237.05,direct,
1673265600,17250.51,17228.7,17237.05,1417.66,24441345.49,17246.34,direct,
1673269200,17284.98,17196.14,17246.34,3001.75,51769337.48,17224.92,direct,
1673272800,17266.62,17210.05,17224.92,3386.69,58385804.5,17260.83,direct,
1673276400,17322.48,17228.8,17260.83,5257.17,90833801.65,17268.74,direct,
1673280000,17349.59,17268.29,17268.74,4688.72,81178927.97,17323.95,direct,
1673283600,17371.35,17316.41,17323.95,3475.68,60281504.55,17352.88,direct,
1673287200,17387.59,17325.51,17352.88,3987.41,69221973.21,17343.62,direct,
1673290800,17347.9,17296.97,17343.62,3101.24,53734140.79,17297.02,direct,
1673294400,17307.05,17181.99,17297.02,5763.95,99348394.96,17212.2,direct,
1673298000,17242.47,17168.74,17212.2,3516.71,60496982.46,17178.41,direct,
1673301600,17220.7,17169.32,17178.41,1621.72,27889051.86,17201.87,direct,
1673305200,17202.88,17133.62,17201.87,2301.05,39511415.72,17179.03,direct,
1673308800,17215.89,17176.82,17179.03,2747.04,47223775.25,17214.8,direct,
1673312400,17229.67,17188.29,17214.8,1843.56,31724236.52,17193.23,direct,
1673316000,17211.51,17148.57,17193.23,2023.18,34755319.77,17181.83,direct,
1673319600,17204.72,17173.48,17181.83,868.42,14927742.74,17204.72,direct,
1673323200,17216.92,17196.38,17204.72,1003.14,17258515.77,17216.4,direct,
1673326800,17230.29,17207.64,17216.4,792.01,13637058.43,17226.13,direct,
1673330400,17229.66,17190.33,17226.13,866.85,14917373.26,17202.57,direct,
1673334000,17206.9,17191.67,17202.57,695.96,11970674.09,17200.24,direct,
1673337600,17261.11,17188.98,17200.24,2079.53,35840169.26,17255.64,direct,
1673341200,17271.45,17243.93,17255.64,1235.57,21321859.98,17247.65,direct,
1673344800,17272.44,17236.14,17247.65,881.64,15214327.42,17269.94,direct,
1673348400,17279.73,17253.41,17269.94,1775.93,30661863.76,17255.01,direct,
1673352000,17257.88,17220.93,17255.01,1813.56,31263206.85,17223.3,direct,
1673355600,17250.64,17213.61,17223.3,1725.47,29734186.54,17245.16,direct,
1673359200,17312.52,17225.55,17245.16,6547.92,113087095.99,17286.64,direct,
1673362800,17369.98,17274.95,17286.64,6972.57,120742936.0,17327.99,direct,
1673366400,17339.96,17285.93,17327.99,3090.38,53517621.64,17307.29,direct,
1673370000,17336.56,17291.84,17307.29,1933.69,33482095.57,17327.02,direct,
1673373600,17433.79,17325.64,17327.02,4707.74,81867032.51,17425.77,direct,
1673377200,17449.69,17402.98,17425.77,3279.49,57154473.16,17427.28,direct,
1673380800,17484.36,17406.4,17427.28,4096.98,71507134.09,17471.17,direct,
1673384400,17484.2,17449.75,17471.17,2323.16,40569534.14,17469.26,direct,
1673388000,17469.27,17424.75,17469.26,2188.0,38158997.25,17434.99,direct,
1673391600,17444.97,17411.27,17434.99,2136.41,37227714.94,17442.44,direct,
1673395200,17490.64,17432.92,17442.44,2188.94,38215756.88,17466.0,direct,
1673398800,17501.11,17440.05,17466.0,2162.68,37782856.3,17459.04,direct,
1673402400,17460.79,17392.89,17459.04,1761.76,30695237.83,17394.31,direct,
1673406000,17421.17,17372.58,17394.31,1459.51,25390065.73,17416.86,direct,
1673409600,17424.14,17396.94,17416.86,833.91,14518510.77,17410.33,direct,
1673413200,17434.6,17401.89,17410.33,1326.8,23112346.82,17408.41,direct,
1673416800,17441.83,17392.37,17408.41,1744.32,30388743.39,17438.4,direct,
1673420400,17458.44,17432.5,17438.4,1527.4,26646340.22,17446.82,direct,
1673424000,17448.51,17415.51,17446.82,1163.92,20286813.71,17447.77,direct,
1673427600,17468.62,17442.2,17447.77,1091.41,19050657.2,17444.85,direct,
1673431200,17457.87,17436.44,17444.85,741.61,12939682.87,17439.58,direct,
1673434800,17452.37,17429.61,17439.58,750.27,13082799.95,17437.41,direct,
1673438400,17437.42,17405.9,17437.41,1376.33,23973898.26,17418.15,direct,
1673442000,17433.03,17388.64,17418.15,2032.7,35386708.5,17414.48,direct,
1673445600,17431.77,17381.34,17414.48,3010.88,52396522.27,17413.28,direct,
1673449200,17434.39,17324.71,17413.28,5178.22,89961969.88,17332.61,direct,
1673452800,17367.83,17330.18,17332.61,2130.1,36957047.46,17350.17,direct,
1673456400,17391.76,17346.84,17350.17,1676.63,29138262.45,17384.89,direct,
1673460000,17526.16,17384.49,17384.89,7303.75,127679954.98,17484.42,direct,
1673463600,17551.19,17472.88,17484.42,4066.04,71248106.77,17548.36,direct,
1673467200,17574.82,17513.23,17548.36,3440.81,60346606.64,17553.79,direct,
1673470800,17568.52,17532.79,17553.79,2121.57,37239126.33,17558.62,direct,
1673474400,17589.63,17521.37,17558.62,3756.16,65943380.79,17565.72,direct,
1673478000,17986.45,17554.33,17565.72,10725.98,190952974.51,17938.0,direct,
1673481600,18246.83,17906.4,17938.0,8849.35,159290506.6,18235.49,direct,
1673485200,18278.52,18143.02,18235.49,5589.2,101703829.55,18234.83,direct,
1673488800,18334.88,18186.5,18234.83,4775.88,87180239.24,18199.16,direct,
1673492400,18234.88,18196.58,18199.16,2352.68,42861574.06,18223.81,direct,
1673496000,18227.98,18195.09,18223.81,2078.55,37862263.71,18217.1,direct,
1673499600,18234.41,18083.97,18217.1,2556.77,46427529.32,18086.05,direct,
1673503200,18159.56,18084.54,18086.05,1997.46,36208568.68,18148.26,direct,
1673506800,18175.75,18116.84,18148.26,1973.58,35806003.76,18135.44,direct,
1673510400,18144.84,18070.41,18135.44,2631.35,47654587.8,18143.42,direct,
1673514000,18171.7,18131.09,18143.42,2119.37,38466464.63,18164.44,direct,
1673517600,18207.45,18145.58,18164.44,2336.13,42456755.74,18183.85,direct,
1673521200,18214.58,18166.87,18183.85,2408.52,43803784.51,18202.11,direct,
1673524800,18271.35,18182.94,18202.11,3744.71,68232835.25,18266.67,direct,
1673528400,18325.78,18029.04,18266.67,12968.79,235902986.55,18293.63,direct,
1673532000,18347.9,17940.56,18293.63,11798.04,213960349.62,17996.32,direct,
1673535600,18130.44,17989.67,17996.32,6695.96,121103614.37,18096.11,direct,
1673539200,18143.08,18059.29,18096.11,4239.97,76763525.29,18133.5,direct,
1673542800,18831.72,18111.2,18133.5,11145.64,206502395.62,18824.84,direct,
1673546400,18952.71,18626.19,18824.84,9663.14,181491031.59,18800.6,direct,
1673550000,19035.37,18769.83,18800.6,8109.69,153242433.58,18886.21,direct,
1673553600,19065.71,18831.9,18886.21,4701.79,89039448.43,19062.55,direct,
1673557200,19092.31,18770.51,19062.55,5504.97,103878547.77,18834.66,direct,
1673560800,18927.86,18793.26,18834.66,2127.57,40096874.5,18915.74,direct,
1673564400,18915.74,18848.94,18915.74,2275.65,42961395.45,18849.0,direct,
1673568000,18884.97,18717.45,18849.0,3512.98,66052683.45,18771.68,direct,
1673571600,18816.61,18748.03,18771.68,1795.22,33724304.54,18808.44,direct,
1673575200,18838.36,18790.37,18808.44,1345.01,25304641.62,18835.18,direct,
1673578800,18878.96,18824.85,18835.18,1469.12,27686324.11,18876.25,direct,
1673582400,18878.53,18829.72,18876.25,1224.6,23094303.85,18830.33,direct,
1673586000,18832.68,18783.14,18830.33,1210.89,22777945.79,18786.66,direct,
1673589600,18861.29,18783.62,18786.66,1007.4,18964130.75,18853.16,direct,
1673593200,18855.2,18789.21,18853.16,1423.3,26784165.12,18824.44,direct,
1673596800,18855.9,18812.61,18824.44,1155.56,21766254.26,18841.12,direct,
1673600400,18930.88,18840.03,18841.12,2293.42,43314870.47,18914.89,direct,
1673604000,19046.37,18869.23,18914.89,4532.25,85923128.81,19042.7,direct,
1673607600,19044.59,18892.84,19042.7,3042.42,57682212.99,18922.01,direct,
1673611200,18932.42,18816.1,18922.01,3202.93,60490029.29,18856.5,direct,
1673614800,18899.35,18814.08,18856.5,2478.5,46759908.56,18855.39,direct,
1673618400,19122.42,18836.17,18855.39,5585.23,105960426.0,19005.19,direct,
1673622000,19303.24,18995.5,19005.19,11810.31,226540829.8,19264.96,direct,
1673625600,19275.57,19069.55,19264.96,5353.32,102482091.67,19132.72,direct,
1673629200,19383.7,19109.76,19132.72,6357.93,122575277.61,19254.8,direct,
1673632800,19377.47,19254.8,19254.8,3970.04,76656598.9,19298.3,direct,
1673636400,19371.37,19251.86,19298.3,3901.23,75314398.3,19360.7,direct,
1673640000,19492.17,19323.24,19360.7,5951.49,115482992.64,19476.48,direct,
1673643600,19891.14,19382.19,19476.48,9894.98,194322029.81,19813.29,direct,
1673647200,19992.23,19797.98,19813.29,7623.68,151760936.52,19854.8,direct,
1673650800,19943.09,19746.35,19854.8,4469.59,88726084.73,19932.05,direct,
1673654400,21255.15,19895.77,19932.05,18164.91,373731825.15,20906.98,direct,
1673658000,21080.93,20707.81,20906.98,7484.87,156372823.83,20934.72,direct,
1673661600,21044.04,20840.86,20934.72,6571.41,137697806.05,20938.72,direct,
1673665200,20982.8,20792.13,20938.72,4305.97,90015058.33,20969.42,direct,
1673668800,21016.08,20887.99,20969.42,2764.16,57885002.98,20900.0,direct,
1673672400,20914.12,20786.62,20900.0,3019.49,62962397.77,20842.26,direct,
1673676000,20969.34,20841.85,20842.26,2103.73,44008172.95,20957.06,direct,
1673679600,20966.99,20855.37,20957.06,1636.94,34241006.58,20904.15,direct,
1673683200,21019.84,20881.48,20904.15,1770.58,37119535.9,21005.14,direct,
1673686800,21008.89,20321.86,21005.14,8213.4,168965708.82,20529.73,direct,
1673690400,20530.08,20250.72,20529.73,5156.9,105192146.12,20502.31,direct,
1673694000,20745.63,20482.61,20502.31,3700.5,76470651.85,20727.83,direct,
1673697600,20961.63,20588.17,20727.83,4267.97,88811290.12,20909.87,direct,
1673701200,20960.88,20793.57,20909.87,3647.44,76183885.81,20936.9,direct,
1673704800,21152.87,20629.45,20936.9,7253.02,151500487.1,20828.42,direct,
1673708400,20886.51,20662.77,20828.42,4993.03,103759386.9,20788.83,direct,
1673712000,20861.55,20757.02,20788.83,3577.13,74429038.89,20807.51,direct,
1673715600,20890.36,20736.24,20807.51,3456.78,72009827.66,20760.28,direct,
1673719200,20797.86,20664.85,20760.28,3151.41,65329322.08,20759.11,direct,
1673722800,20854.14,20727.56,20759.11,2471.99,51390230.89,20793.74,direct,
1673726400,20893.15,20763.48,20793.74,2078.83,43285241.36,20879.01,direct,
1673730000,20939.19,20834.19,20879.01,2855.91,59672426.01,20902.61,direct,
1673733600,21009.33,20866.37,20902.61,1504.31,31483660.14,20992.55,direct,
1673737200,21069.32,20947.87,20992.55,2922.72,61421974.81,20954.52,direct,
1673740800,21000.48,20647.8,20954.52,4120.03,85658829.67,20767.18,direct,
1673744400,20787.51,20656.36,20767.18,2175.52,45088448.3,20774.59,direct,
1673748000,20812.0,20670.98,20774.59,1909.54,39599636.85,20676.12,direct,
1673751600,20742.2,20575.44,20676.12,2551.18,52693011.83,20723.71,direct,
1673755200,20756.41,20685.02,20723.71,1171.78,24279354.95,20700.4,direct,
1673758800,20783.1,20679.86,20700.4,1282.16,26596349.37,20749.9,direct,
